date,DJT,SP500,housing
2001-10-31,0.000528482399278829,0.01793727226268249,0.0041714313820628846
2001-11-30,0.13442697554272698,0.07248427993671047,0.004020368490778914
2001-12-31,0.0497834487565596,0.007545296609038132,0.004137469738453525
2002-01-31,0.05806901906368367,-0.01569637859279549,0.004914246394416288
2002-02-28,0.004671220488321026,-0.020984861119793585,0.0044180118344741
2002-03-31,0.03736936347537245,0.03608010666721562,0.0048687096490596105
2002-04-30,-0.07588634450636533,-0.06338465474468347,0.005612736904957671
2002-05-31,0.016333404015865582,-0.009122969376784695,0.005766921386821444
2002-06-30,-0.006429666005071333,-0.0752143496031783,0.0055494038086694175
2002-07-31,-0.14199104953189146,-0.08229988459363824,0.006656825863012195
2002-08-31,-0.04505825834206956,0.004869557741769448,0.00661280540746656
2002-09-30,-0.0518873896924168,-0.11656114050838795,0.006358120623978891
2002-10-31,0.04943039196385168,0.08291439611915408,0.00477976178544548
2002-11-30,0.043528529539455185,0.055500571043499924,0.004603924593813424
2002-12-31,-0.021694154585888192,-0.06222926619772107,0.004735225308302837
2003-01-31,-0.060960390569779754,-0.027797487730551573,0.004171438464954491
2003-02-28,-0.058893505950151415,-0.017149829499765623,0.0037528525482413144
2003-03-31,0.03931358028026288,0.00832283659298838,0.004138581436079036
2003-04-30,0.1224679313080701,0.07792734002637935,0.004027358471618392
2003-05-31,0.03165800434643895,0.04964571199782597,0.0041446339837420965
2003-06-30,-0.03000300045396198,0.01125859814062835,0.003994646419132053
2003-07-31,0.08336477597965697,0.016093504013478643,0.0051813150442416855
2003-08-31,0.022847429512716566,0.017715355943955124,0.005154607340241313
2003-09-30,-0.003501854446232855,-0.012016271671428491,0.004963158432910397
2003-10-31,0.08569811443428677,0.05350426070312331,0.009471034537216205
2003-11-30,0.00278347787997113,0.007103216390662581,0.00908089412144708
2003-12-31,0.028954794197067812,0.04951898497110463,0.009297755169517252
2004-01-31,-0.041105429709322294,0.017128847057715113,0.005361760048766762
2004-02-29,0.005611485952494277,0.012135045336105321,0.004989946663382483
2004-03-31,-0.002331995880095583,-0.01649420417864178,0.00530668921964228
2004-04-30,-0.0031097197538061394,-0.016933314713064362,0.008013372156285392
2004-05-31,0.02110648118059988,0.012011028036096327,0.008213571780371076
2004-06-30,0.08336642710487663,0.017829111362111405,0.007884896112322792
2004-07-31,-0.029330828740874892,-0.03489223484716675,0.012760009222043678
2004-08-31,-0.002004128146127826,0.002284738319904278,0.01259924064143636
2004-09-30,0.043494239784211075,0.009320306218270069,0.012043509909299921
2004-10-31,0.0753694517106478,0.013916952102817959,0.007210211120757926
2004-11-30,0.04508508411508316,0.037868776906828217,0.006928471557069216
2004-12-31,0.037377174391107104,0.03194257321148264,0.0071093444849026355
2005-01-31,-0.05397626133183131,-0.025615767695305713,0.007876468976779627
2005-02-28,0.03499815192079048,0.018726898056026897,0.007061296215010948
2005-03-31,-0.002869940734120391,-0.019302760921690698,0.007760138483880574
2005-04-30,-0.08111793562732572,-0.020313511500222425,0.010518075428988638
2005-05-31,0.049295389482585605,0.02951224448901968,0.010753690281843475
2005-06-30,-0.03155749455331147,-0.00014272436450557535,0.010297836158896345
2005-07-31,0.0857281967614405,0.03533653227186839,0.010155205748968221
2005-08-31,-0.03184144618701801,-0.011285547502899007,0.010053113444960182
2005-09-30,0.016086222777266457,0.006924991121192825,0.009633528659779955
2005-10-31,0.019828551409110773,-0.01790003390634265,0.0076055543203894516
2005-11-30,0.07528590418381143,0.03458121395472791,0.007305544832966859
2005-12-31,0.01979166088863593,-0.0009528030899303985,0.007493409163372711
2006-01-31,0.04006114151231621,0.025147895607580573,0.00543072590239202
2006-02-28,0.015641082998106626,0.0004530550834003222,0.004879950190538551
2006-03-31,0.029234458870117663,0.011034703509450239,0.005375168574815348
2006-04-30,0.02090308145701769,0.012082366269225986,0.003396856766815226
2006-05-31,0.001105547681673258,-0.03140492932031602,0.0034980052813624596
2006-06-30,0.05402973682007861,8.659275533506872e-05,0.003373555790076921
2006-07-31,-0.11761082571882042,0.005072989405988437,0.002759094170871279
2006-08-31,-0.022863336611566254,0.021051056620195574,0.0027515025115292246
2006-09-30,0.03904163739630384,0.02426939911430903,0.0026555553393112774
2006-10-31,0.059526901343780025,0.031021812670561033,0.003462220417302042
2006-11-30,0.0001713678958363829,0.016332551131229778,0.0033391612195554643
2006-12-31,-0.036013057574590945,0.012536866857911555,0.0034387927371559712
2007-01-31,0.07529541927768513,0.013961131307326013,0.0012719478633691494
2007-02-28,-0.010899484721505814,-0.022088337053377316,0.0011474672094058391
2007-03-31,-0.010919815325284077,0.009930511784698837,0.001268876162468402
2007-04-30,0.046037525266646284,0.04237984325324007,-0.0002167521690203955
2007-05-31,0.049470982366070615,0.032030723851896425,-0.000224026608938388
2007-06-30,-0.03733026712021292,-0.01797694386967663,-0.000216847740198034
2007-07-31,-0.013596920656999245,-0.03250447118036437,-0.003775413091861246
2007-08-31,-0.030534924617132475,0.01278153901893031,-0.003789720870710944
2007-09-30,-0.008734974906630555,0.035168290262790336,-0.0036811972447239327
2007-10-31,0.014704304291136339,0.014713560940171178,-0.0010945552617469545
2007-11-30,-0.051566126653817435,-0.045042782630903666,-0.0010603889549640755
2007-12-31,-0.01965873720217104,-0.008665949670829676,-0.001096917806064468
2008-01-31,0.03891943834631029,-0.06311386420630871,-0.0025133538756874074
2008-02-29,-0.04329822885297574,-0.035379739592448445,-0.002356934580453718
2008-03-31,0.04999719369082101,-0.0059774528264187055,-0.002525639999116258
2008-04-30,0.07725899006229398,0.04645095190758575,-0.008360848218674555
2008-05-31,0.05081586160578411,0.010617614807393316,-0.00871361449268715
2008-06-30,-0.09433728574585665,-0.08988355391782221,-0.008505444968875508
2008-07-31,0.0247280291573464,-0.009908296633773794,-0.010674700960332295
2008-08-31,0.006189461832983412,0.012116759351493478,-0.010789880816966857
2008-09-30,-0.10037632033101573,-0.09518076507694317,-0.010553852798279806
2008-10-31,-0.17219402148679208,-0.1856364738868823,-0.0031153040344404914
2008-11-30,-0.1010940154629214,-0.07779835731330564,-0.003024079183366446
2008-12-31,0.007078682679226844,0.007791146673498339,-0.0031345190101683684
2009-01-31,-0.17621158990943364,-0.08954987959881677,0.0025423362552077222
2009-02-28,-0.17119101060806052,-0.11645651319919015,0.002290761399859953
2009-03-31,0.07141936401244298,0.08195269356125578,0.0025300940345234224
2009-04-30,0.15820549826151709,0.08977221824359916,-0.008676414844637215
2009-05-31,0.01837257432438122,0.05172057715517475,-0.009045422930583413
2009-06-30,0.009976797835230755,0.0001958080939532536,-0.008832234505195657
2009-07-31,0.10146707993229498,0.07152194934301459,-0.008819759874167055
2009-08-31,0.024057492182649298,0.033009336342854745,-0.008898240734009022
2009-09-30,0.035541487145383854,0.035100067367746846,-0.008687252011196023
2009-10-31,-0.050326407028748577,-0.019959880197119695,-0.0025793041796404736
2009-11-30,0.08601244290279553,0.0557790765867372,-0.002502451210941281
2009-12-31,0.04025167756383752,0.017614520350299756,-0.0025924619814725602
2010-01-31,-0.051066947677254504,-0.03767512371219439,-0.00412456942327033
2010-02-28,0.05955354075335606,0.028114739741840644,-0.0037400964382081625
2010-03-31,0.05643639545565904,0.05713281541639237,-0.0041572034629036025
2010-04-30,0.06553635201147223,0.014651373006918433,-0.00298978426691221
2010-05-31,-0.07438992250081888,-0.08553157288349045,-0.003098863254593631
2010-06-30,-0.07871365043738798,-0.05538844940550369,-0.0030080710302788916
2010-07-31,0.09855215533744577,0.06651579901085647,0.0032617397069722998
2010-08-31,-0.07031333930098249,-0.04861182288741883,0.003251135340368805
2010-09-30,0.0925338168383103,0.08392847418803395,0.003136227978073336
2010-10-31,0.05002227892535949,0.03619305175049092,-0.002411583843761278
2010-11-30,0.021122327152497178,-0.0022928763797240848,-0.0023393412725010165
2010-12-31,0.05039349034069218,0.06325648750899848,-0.0024230822826236675
2011-01-31,-0.01611587700335626,0.02239296981241168,-0.009603818440867329
2011-02-28,0.011828027372928318,0.03145657676282454,-0.00875441237307939
2011-03-31,0.04141074700361713,-0.0010478617545839342,-0.009782629034161161
2011-04-30,0.03976201017861314,0.028096938770245217,-0.0058320967549114755
2011-05-31,-0.008251791170552636,-0.013592919455283514,-0.006062447313148311
2011-06-30,-0.008395978592698583,-0.01842618591193279,-0.0059020874304085424
2011-07-31,-0.04521376544807154,-0.02170835585666353,0.002504222132499123
2011-08-31,-0.10507867864495957,-0.05846750227195674,0.0024979666658264676
2011-09-30,-0.10795749513806285,-0.07446710071978657,0.002411460422957923
2011-10-31,0.1551672992647255,0.10230659176938861,0.001557017705437147
2011-11-30,0.010895832051325272,-0.005071553722512334,0.001504486578329356
2011-12-31,0.014754643213455765,0.008496565407114964,0.0015522618705370306
2012-01-31,0.057943494717932253,0.04266004446780691,-0.0035781826978222853
2012-02-29,-0.03170151279483413,0.039787344672045144,-0.003358963038857077
2012-03-31,0.019219680978311615,0.030851475632995395,-0.0036031362987527515
2012-04-30,-0.004372619100607267,-0.0075256995449883846,-0.0015134427487559776
2012-05-31,-0.030189762569220235,-0.0646993081586249,-0.0015663008762860642
2012-06-30,0.026155039119830192,0.03879271987370014,-0.0015181144943765545
2012-07-31,-0.023470870490310602,0.01251888494028286,0.0044735465298018084
2012-08-31,-0.016016778640880247,0.019570609701871078,0.004453623006974716
2012-09-30,-0.02320686707927777,0.02394711879625433,0.004291154330727132
2012-10-31,0.03857291566093579,-0.0199878423580504,0.002651297701747879
2012-11-30,0.00667968217114101,0.0028426724604573295,0.0025590963785750986
2012-12-31,0.03600279849175969,0.007043368100712932,0.0026375374769509463
2013-01-31,0.08960359111384975,0.04919779199874608,0.0016841904258182439
2013-02-28,0.03206357881858679,0.010999927126354336,0.001518770060251029
2013-03-31,0.042783375277116065,0.03535529432970552,0.0016788091785384651
2013-04-30,-0.012447379966310734,0.017924165836651795,0.0050330215607905515
2013-05-31,0.01800318225635067,0.020550202383511795,0.005174313156915744
2013-06-30,-0.018665487159253757,-0.015112928770280476,0.004982036239439935
2013-07-31,0.04558365858627056,0.048277728051788316,0.004774213772743785
2013-08-31,-0.0333456417137743,-0.03179826803794494,0.004751528915072356
2013-09-30,0.05184175996526719,0.029315591366424698,0.004576856895945447
2013-10-31,0.057954154248127665,0.04362997111283384,0.002666183768504027
2013-11-30,0.03666755814161782,0.027663289773235178,0.002573427175219578
2013-12-31,0.02253128334968757,0.023289474482053762,0.0026522689980552627
2014-01-31,-0.015165919562289076,-0.036231407776019076,0.002808614564672851
2014-02-28,0.008087454914321057,0.04221337507227485,0.0025300507435588315
2014-03-31,0.03036952982628449,0.006908248426944041,0.0027936811343325374
2014-04-30,0.012754029321278892,0.006181643365585465,0.00637596594991674
2014-05-31,0.05482598340259415,0.02081219601335782,0.0065460663775436245
2014-06-30,0.011986500513298637,0.018878996713560525,0.006294362638556095
2014-07-31,-0.007409434310927665,-0.015194687637991144,0.00484315998992102
2014-08-31,0.032180811885552885,0.03696364440798927,0.004819816800624821
2014-09-30,0.005110607681281465,-0.015635436105290168,0.004642323967614104
2014-10-31,0.035386625509811864,0.022936398829564553,0.0027240811735937953
2014-11-30,0.04932464427293759,0.02423747356330619,0.002629160949135567
2014-12-31,-0.0063562098276168655,-0.0041973842211255885,0.0027095571558906073
2015-01-31,-0.0551708828779649,-0.03153277926642595,0.003797307484419754
2015-02-28,0.042464524000260795,0.05343887632562794,0.003417476068483083
2015-03-31,-0.03187374350573435,-0.017549197433963215,0.003770060719417323
2015-04-30,-0.017136445542639933,0.008484722544634948,0.0053266836609893176
2015-05-31,-0.0347096823517834,0.010436729675337375,0.00547459313634846
2015-06-30,-0.025314899633231747,-0.021235558871758542,0.005269608798013081
2015-07-31,0.03636360574988906,0.01954968299001969,0.004761562617678017
2015-08-31,-0.06737860597053569,-0.06462473099312405,0.004738997541706702
2015-09-30,-0.00761578219767145,-0.026798730963463413,0.0045648422135657896
2015-10-31,0.043043769561878165,0.07971937954339925,0.0026963637193002654
2015-11-30,-0.003280399265710443,0.0005047417068047011,0.0026024800887762822
2015-12-31,-0.07597940726422081,-0.017685658390257153,0.0026821329890784895
2016-01-31,-0.08356306663615776,-0.05206761730549658,0.0031355763102887124
2016-02-29,0.06152325656720947,-0.004136905514992684,0.002924406854873496
2016-03-31,0.07840689158698311,0.06390499028682939,0.003116661719424485
2016-04-30,-0.00916561463994725,0.002695761451154688,0.006121295898889656
2016-05-31,-0.009352956346205588,0.01520836681052451,0.006286219158610606
2016-06-30,-0.040993815245073506,0.0009105066031533937,0.006046042779166427
2016-07-31,0.04713775212801963,0.034990432691053286,0.006007240348986365
2016-08-31,0.004105516695746658,-0.0012199867803515119,0.005971368794196685
2016-09-30,0.02508047472096031,-0.0012352137017535014,0.00574499067323142
2016-10-31,-0.002574242483563083,-0.019616837043472835,0.0026008263825554323
2016-11-30,0.10851577937987322,0.03360354504443386,0.002510504590215845
2016-12-31,0.006906889917052794,0.018037111299278763,0.0025875837550666247
2017-01-31,0.016240875242290898,0.01772631462106311,0.0024223478920397667
2017-02-28,0.02448884806891094,0.036523000738276856,0.002182895056420442
2017-03-31,-0.03273323410362927,-0.00038927289213130933,0.002411231446522777
2017-04-30,-0.002073102538870941,0.009050132478198414,0.0073422124098980746
2017-05-31,0.0072579677318334035,0.01150975911098051,0.007530741010445929
2017-06-30,0.042705972452312224,0.004802226040504287,0.007234211197555851
2017-07-31,-0.04064784653595588,0.01916401754710062,0.00518655219965769
2017-08-31,0.014730650404082724,0.0005462837796947895,0.00515979061660321
2017-09-30,0.061922491973055216,0.01911903935235504,0.004968123986033746
2017-10-31,-0.015847565365422867,0.021945560031841893,0.002788612177683447
2017-11-30,0.05155573226118371,0.02769554104663463,0.0026912729614609887
2017-12-31,0.03232143705460899,0.009783614574871535,0.002773393809656355
2018-01-31,0.033339235226929276,0.05465739835832828,0.004812386046731731
2018-02-28,-0.05527940558943989,-0.03972610759808415,0.00432685474364547
2018-03-31,0.0014023440963946143,-0.027252497366939465,0.004768709083392331
2018-04-30,0.0025946771219338416,0.002715085811824558,0.006036664800431524
2018-05-31,0.030866841051638616,0.021378191183066164,0.006199837997701074
2018-06-30,-0.038434091841766715,0.004830749386569799,0.005963465712278904
2018-07-31,0.06837751174255935,0.03538795073752432,0.004115862789058511
2018-08-31,0.020255514055142143,0.029814314524382546,0.004098991877199865
2018-09-30,0.006665825995566976,0.004285093286333641,0.003950832730071241
2018-10-31,-0.11027860932533429,-0.07192934595429712,0.0011360443912611373
2018-11-30,0.05989216591627411,0.01770175205611757,0.0010981703422165978
2018-12-31,-0.16543382717163624,-0.09626521985789882,0.0011335104938101637
2019-01-31,0.09252360169077534,0.07574215198675649,0.003866252343824428
2019-02-28,0.039743892861819674,0.029295553365401794,0.0034792971347981094
2019-03-31,-0.005677548715404157,0.017765510890228597,0.003838010876827447
2019-04-30,0.041319450417391934,0.038560397417571224,0.005495969995754635
2019-05-31,-0.10785147811969864,-0.06804089408287428,0.0056476134421945545
2019-06-30,0.07170891152148329,0.06665830156302643,0.005435230389500667
2019-07-31,0.022659501425339457,0.013042724833705499,0.004281826366547392
2019-08-31,-0.055204083779750945,-0.018257281743262688,0.004263570470318001
2019-09-30,0.023094548806357196,0.01703525059107225,0.0041087999125455354
2019-10-31,0.01296896880311671,0.020225842153316798,0.0029913375751489113
2019-11-30,0.03359584801778226,0.033480266071379106,0.0028863478899543438
2019-12-31,0.004017677272157627,0.028188756298542117,0.0029738330444244454
2020-01-31,-0.031168884181740353,-0.0016294196024428942,0.003946305282716445
2020-02-29,-0.11825879227919067,-0.08785953690838788,0.00367765933024522
2020-03-31,-0.1940436379530741,-0.13366772467037435,0.003916391803551633
2020-04-30,0.0800904902080184,0.11942083876017673,0.003314414564793644
2020-05-31,0.06836285436997969,0.0442865329490969,0.003413393293750566
2020-06-30,0.022371563106483805,0.018221374356718556,0.0032922272061535196
2020-07-31,0.085832083389068,0.05363680163450546,0.005920945924288823
2020-08-31,0.11253893616254018,0.06771908300435747,0.005886094575385137
2020-09-30,0.003958959437055043,-0.04001811998317706,0.0056634216635274015
2020-10-31,-0.01106116164375237,-0.028055692285555267,0.007364169290096534
2020-11-30,0.1142316219292443,0.10214642790660022,0.007075349513614881
2020-12-31,0.00454859453825307,0.036449047840592996,0.007258980497746315
2021-01-31,-0.034070448606739134,-0.011199137650889313,0.008301315321354252
2021-02-28,0.09789995121665207,0.025756876672536677,0.007439187192539443
2021-03-31,0.09305682843466911,0.041562807282547354,0.008172199739568065
2021-04-30,0.047750818449170396,0.05109733046805509,0.018144848910322864
2021-05-31,0.025940005143459288,0.005471492716724313,0.018410085974637447
2021-06-30,-0.05678889831789036,0.02197087256612207,0.017499206881550933
2021-07-31,-0.028629595290043497,0.02249317592225175,0.01858135713026421
2021-08-31,0.013782151585481017,0.0285781431597929,0.018242379388873076
2021-09-30,-0.04599351207331459,-0.04873779278283408,0.017342609357045013
2021-10-31,0.12750269876831588,0.06685817528398985,0.011469165920694913
2021-11-30,-0.003995610101307889,-0.008368625655204909,0.010975336269329006
2021-12-31,0.03930466725188353,0.042688648161396614,0.011216035690013726
2022-01-31,-0.0753119410342844,-0.05401822999928463,0.012511033860850063
2022-02-28,-0.0009413604762684713,-0.031862761021711705,0.01116730625583795
2022-03-31,0.06433419761957104,0.03514828627152333,0.01222005449500596
2022-04-30,-0.09110935440557277,-0.09206782490742249,0.021194402165056303
2022-05-31,-0.038649719832781315,5.317629076095898e-05,0.02143895952791297
2022-06-30,-0.0834173785024781,-0.08765158180481869,0.020318729321699536
2022-07-31,0.10469141162265139,0.08720138468971683,0.005317376124453155
2022-08-31,-0.05258385875907834,-0.04336703066340597,0.005289251120908389
2022-09-30,-0.13930403554526904,-0.09804916662099217,0.00509213016290655
2022-10-31,0.11912729011517698,0.0768345644688555,-0.003266739521761153
2022-11-30,0.07550856683493201,0.05235797609764958,-0.0031715541912999967
2022-12-31,-0.08973493483421713,-0.06078182537666876,-0.003287874326785456
2023-01-31,0.08967620283408273,0.05992118183434947,0.002032306549404339
2023-02-28,0.005062132924500418,-0.026459478859793606,0.0018320884024820572
2023-03-31,-0.019479798524098868,0.034451292698264524,0.002024475998524622
2023-04-30,-0.029291080242471068,0.014536177649562276,0.009752666909018437
2023-05-31,-0.022511715723691594,0.002479271433271535,0.009978818245667043
2023-06-30,0.12465225059164453,0.06271886491464329,0.009563026575692746
2023-07-31,0.06763256157239184,0.030663950907703352,0.005867856190790555
2023-08-31,-0.05512682486735265,-0.017875203842994125,0.005833625219286098
2023-09-30,-0.04929853411491969,-0.04994616792328266,0.005613225364490049
2023-10-31,-0.07438155586908834,-0.022224841001403206,0.0007860780517132682
2023-11-30,0.07769898120132979,0.08542444820075268,0.0007601328064579249
2023-12-31,0.056963330252797206,0.04327903543160794,0.0007848640249612515
2024-01-31,-0.02438790801045876,0.015770693886427267,0.004607541144426186
2024-02-29,0.020779903286680224,0.05042752831277042,0.004291145612531189
2024-03-31,0.023089526019113293,0.03054742011174305,0.004566815031421534
2024-04-30,-0.08372902762535972,-0.04250577768147856,0.008216998924855723
2024-05-31,0.021812733995835387,0.046903805304360446,0.00842055678003728
2024-06-30,0.011544029504134912,0.03408234323888237,0.008081965523466295
2024-07-31,0.04246029438583321,0.011257710402409415,0.003659807753290778
2024-08-31,-0.002490732325513889,0.022577897117514567,0.0036464623871328428
2024-09-30,0.015502053332467014,0.01999563228775436,0.0035162193488424975
2024-10-31,-0.0026023958083332133,-0.009946041598549726,0.001576374515307677
2024-11-30,0.08073168195627822,0.055719714029496714,0.0015231613582447068
2024-12-31,-0.1029051358088573,-0.02530769218774509,0.0015714998815852255
2025-01-31,0.025532864212978623,0.026657806419668972,0.00243727146381989
2025-02-28,-0.01984063689661575,-0.014344484648482592,0.002196312288459623
2025-03-31,-0.08076128471054744,-0.05926678538017782,0.0024260179423460926
2025-04-30,-0.07799439670308139,-0.007654161847847618,0.00484041283347203
2025-05-31,0.07392674933835863,0.05970544763775365,0.004977266975044969
